cell_id,start_date,end_date,ndvi_mean,ndbi_mean,ndwi_mean,ndvi_std,ndbi_std,ndwi_std,valid_pixel_count,valid_pixel_fraction
cell_08_07,2024-03-01,2024-03-31,0.2340786771849282,-0.008148646422456954,-0.2867630594682684,0.1370753699977832,0.0631741958398337,0.11710881652363668,647,1.0
cell_08_08,2024-03-01,2024-03-31,0.36752661629525485,-0.06169389753035731,-0.38995504654115265,0.16216765109078268,0.07394280756320568,0.12852069184448514,625,1.0
cell_08_09,2024-03-01,2024-03-31,0.20939551814515892,-0.0044885832887822455,-0.2544676233665644,0.14923651405411606,0.0668172331053491,0.12427456349837164,648,1.0
cell_08_10,2024-03-01,2024-03-31,0.16368693643422808,0.014438031472041072,-0.22352247138386086,0.1382237953366207,0.06911090465411225,0.12451150921821964,627,1.0
cell_08_11,2024-03-01,2024-03-31,0.29413867257005805,-0.023874859257428636,-0.3325448868913115,0.15464181119995302,0.08349495304957796,0.12711156781300942,644,1.0
cell_08_12,2024-03-01,2024-03-31,0.24946754194850662,-0.002320145854802609,-0.30459137846493284,0.16292512775645204,0.07941977462546022,0.13428599213988632,631,1.0
cell_08_13,2024-03-01,2024-03-31,0.6808808905582711,-0.2537472391401181,-0.5951764977691357,0.228357760403803,0.1454012571486071,0.1523398400674745,641,1.0
cell_08_14,2024-03-01,2024-03-31,0.32170652939365446,-0.1724191015836387,-0.30158259458482367,0.35843023166153987,0.1326999558269469,0.29672177391343685,634,1.0
cell_08_15,2024-03-01,2024-03-31,0.23621099752676417,-0.11598055967660016,-0.28134279380725985,0.2506565173974011,0.16632670978992561,0.21426913108637327,637,1.0
cell_08_16,2024-03-01,2024-03-31,0.425945320670866,-0.07500814757605773,-0.44527790897002284,0.1886185126268361,0.11231649649846571,0.1427101520116647,637,1.0
cell_08_17,2024-03-01,2024-03-31,0.42128221665399945,-0.12472536778393362,-0.43066760726583403,0.19745823211473182,0.11984456314739055,0.163457674592986,633,1.0
cell_08_18,2024-03-01,2024-03-31,0.2908237472270132,-0.0394937115289392,-0.31184291693776783,0.19213085506565514,0.09287250022366769,0.16207608815615723,640,1.0
cell_08_19,2024-03-01,2024-03-31,0.29953355885951866,-0.026088615585909865,-0.32799073483358926,0.1618524292139353,0.08432708492339155,0.13807337445411932,632,1.0
cell_09_00,2024-03-01,2024-03-31,0.2510658323818962,-0.023436247032122284,-0.2936972640500853,0.13707385009096607,0.06271176454357048,0.11600610376162826,634,1.0
cell_09_01,2024-03-01,2024-03-31,0.28551628556944214,-0.025943679022233837,-0.324608095539618,0.14680955293509698,0.07057215260133894,0.12347472555781863,638,1.0
cell_09_02,2024-03-01,2024-03-31,0.3437609911230635,-0.052076864325213516,-0.3718087322329518,0.16531605755171755,0.08564674622735721,0.13563993417077386,637,1.0
cell_09_03,2024-03-01,2024-03-31,0.5488032706342677,-0.13877084699936273,-0.524038392080747,0.19510256286107486,0.10207780465010508,0.143212905420108,634,1.0
cell_09_04,2024-03-01,2024-03-31,0.3013111286430844,-0.0009399223634552329,-0.3561008632201902,0.18546690033597693,0.08963287823053515,0.15149872671091172,641,1.0
cell_09_05,2024-03-01,2024-03-31,0.2260782621232847,0.0179320710769456,-0.27075941317422586,0.14201380046441833,0.0801655512798108,0.11081602068313329,629,1.0
cell_09_06,2024-03-01,2024-03-31,0.3908357217097258,-0.08004868315252227,-0.39588645887911655,0.22092310124112413,0.10124920594712065,0.17224344347301607,644,1.0
cell_09_07,2024-03-01,2024-03-31,0.46196468923187445,-0.0738882513380777,-0.4779982868606858,0.18265055453034976,0.08417973657130462,0.14432012985813325,627,1.0
cell_09_08,2024-03-01,2024-03-31,0.31899814471492366,-0.03291490157881067,-0.3542810250421802,0.1595784702962761,0.06502671745217062,0.13141435769143942,648,1.0
cell_09_09,2024-03-01,2024-03-31,0.2884520518970041,-0.027720844552248162,-0.32348318053981384,0.1597416395076266,0.06790032698517798,0.1318305672414973,625,1.0
cell_09_10,2024-03-01,2024-03-31,0.18497298071171067,0.024689702958461342,-0.2539680219672719,0.11499380869897213,0.053955674454553355,0.09928886473868515,648,1.0
cell_09_11,2024-03-01,2024-03-31,0.1842418689185792,0.032692366279280946,-0.25162166167612954,0.15119672992301392,0.07913307683819892,0.1338058366297479,626,1.0
cell_09_12,2024-03-01,2024-03-31,0.42387762466515055,-0.09962998871429248,-0.4331906107372394,0.1995649709883021,0.12798028319454707,0.14036702136091475,645,1.0
cell_09_13,2024-03-01,2024-03-31,0.36244975436772614,-0.18977159468630642,-0.3231319411559163,0.3572688810260508,0.14809181649110395,0.2999477495289696,629,1.0
cell_09_14,2024-03-01,2024-03-31,0.29879050863299883,-0.11527007907264676,-0.3112577320058306,0.277749814015897,0.13360816988133165,0.24556148265805966,642,1.0
cell_09_15,2024-03-01,2024-03-31,0.4290731415696755,-0.11219083533592349,-0.4464294804389998,0.17812887571403604,0.11246942694041435,0.13569491417990817,633,1.0
cell_09_16,2024-03-01,2024-03-31,0.23992432900723393,-0.005326430419355523,-0.2820622148725387,0.15737481610653972,0.09346752836549704,0.13028574729204637,638,1.0
cell_09_17,2024-03-01,2024-03-31,0.1631837812053275,0.034983213501717944,-0.21643537953952718,0.13568292747067148,0.06471621173803382,0.1159956757884068,636,1.0
cell_09_18,2024-03-01,2024-03-31,0.2452285076124559,-0.01252325838824145,-0.2818775780089618,0.16019691256136204,0.08087742819713482,0.1346552704829756,635,1.0
cell_09_19,2024-03-01,2024-03-31,0.41324957155549147,-0.030736647558050535,-0.4408138343914352,0.12137784642098583,0.07214661671121257,0.09758844490893616,640,1.0
cell_10_00,2024-03-01,2024-03-31,0.22252225230431524,-0.005212838812805206,-0.26701328859791273,0.14312105664250038,0.06071803946137694,0.11972084113369047,641,1.0
cell_10_01,2024-03-01,2024-03-31,0.3073073045672623,-0.05027090229647076,-0.33882462457169826,0.17260985720688224,0.08600377233683804,0.13579076959935385,633,1.0
cell_10_02,2024-03-01,2024-03-31,0.43874074441773536,-0.07802027644467148,-0.44166501435639405,0.20978312307457628,0.12149630649327686,0.1568939981436791,637,1.0
cell_10_03,2024-03-01,2024-03-31,0.48710612121278873,-0.08477227497056776,-0.48281289642341174,0.20330420948500266,0.10445860333280561,0.16594584868678133,637,1.0
cell_10_04,2024-03-01,2024-03-31,0.33829916163979595,-0.032016446515821126,-0.3690899413602643,0.174266541657222,0.07668414210342141,0.1443759534895575,634,1.0
cell_10_05,2024-03-01,2024-03-31,0.2580162949451665,-0.021407328148063967,-0.29662801505408304,0.18515219060540222,0.08990329804283897,0.14896252829182213,641,1.0
cell_10_06,2024-03-01,2024-03-31,0.4600520921102788,-0.12536088144301288,-0.4435218634771735,0.1852772535699154,0.09041544025183966,0.15172593561473655,630,1.0
cell_10_07,2024-03-01,2024-03-31,0.43795496207135726,-0.07601689884222133,-0.4559834309218006,0.1740921228694289,0.10465407345178177,0.13759679239329237,644,1.0
cell_10_08,2024-03-01,2024-03-31,0.23354422197294558,-0.0025209441715504433,-0.2782963058630855,0.1650322526794804,0.07633208897442838,0.1376892801478923,628,1.0
cell_10_09,2024-03-01,2024-03-31,0.2154364407782399,0.011431824741237022,-0.2641329338809975,0.1577611460927337,0.08140867113017676,0.13826672501717696,647,1.0
cell_10_10,2024-03-01,2024-03-31,0.11647088226796375,0.038635756558751615,-0.1780485438302033,0.10592923716749629,0.04476035190622605,0.1021376255574128,625,1.0
cell_10_11,2024-03-01,2024-03-31,0.25042880787386523,-0.03704482336293684,-0.29155459128758154,0.22131749257302824,0.12306519463976952,0.1993477111656214,648,1.0
cell_10_12,2024-03-01,2024-03-31,0.05979773513053109,-0.12119313322008989,-0.07219960873947055,0.2479042207912813,0.13045547582397793,0.25676421128163346,627,1.0
cell_10_13,2024-03-01,2024-03-31,0.3070163246177129,-0.07710285436635009,-0.3136703928082586,0.20924790263153256,0.10345118678693846,0.18596313602607187,645,1.0
cell_10_14,2024-03-01,2024-03-31,0.3251675308060126,-0.030652181367574766,-0.3874342823563884,0.15854554795903583,0.10254167867195327,0.11532283419110292,630,1.0
cell_10_15,2024-03-01,2024-03-31,0.3396101580962921,-0.051365112223038766,-0.36900790736757283,0.200279530204207,0.13539416783757333,0.17114340228072425,641,1.0
cell_10_16,2024-03-01,2024-03-31,0.284989131107012,-0.011927926518736766,-0.3107163043068565,0.1906883826900769,0.10724973589104027,0.15809570772416398,634,1.0
cell_10_17,2024-03-01,2024-03-31,0.30237314410974925,-0.04020356829589344,-0.3334908790081739,0.15838173767404973,0.07627131627892618,0.132136703708138,638,1.0
cell_10_18,2024-03-01,2024-03-31,0.34209858791710906,-0.01951127960738858,-0.3803918206563971,0.16306409898194765,0.07659447167172381,0.14339674401216487,637,1.0
cell_10_19,2024-03-01,2024-03-31,0.36644851730509204,0.04088450345266427,-0.4257286119642938,0.1195290679437745,0.059598697820886545,0.1039670536733564,634,1.0
cell_11_00,2024-03-01,2024-03-31,0.27406275516156287,-0.02257446937603992,-0.3097066932109698,0.19848743652232678,0.0949330940215144,0.1614528271072341,628,1.0
cell_11_01,2024-03-01,2024-03-31,0.3302353803626313,-0.034830882692583755,-0.36378386163212856,0.18472286676716118,0.08545816700493257,0.14720281255325082,643,1.0
cell_11_02,2024-03-01,2024-03-31,0.42180094418321745,-0.07210327069945566,-0.43763645095150666,0.1970706354587887,0.09046784519035113,0.15585253680612887,632,1.0
cell_11_03,2024-03-01,2024-03-31,0.35043684955109433,-0.048807593409680716,-0.37917956506747197,0.20452993699299232,0.08886423517129546,0.16754026990990556,639,1.0
cell_11_04,2024-03-01,2024-03-31,0.3538648750398326,-0.040926709610009535,-0.3839128360177221,0.1536223615187514,0.072247950549479,0.12702171244878596,636,1.0
cell_11_05,2024-03-01,2024-03-31,0.4221645074793421,-0.0751777577054002,-0.433738430715934,0.22195879410280564,0.10427391067207835,0.16725311474742616,635,1.0
cell_11_06,2024-03-01,2024-03-31,0.18428244158329093,0.01845883390304023,-0.25343847429126426,0.17374187165392965,0.09177819555341751,0.14129322396211316,639,1.0
cell_11_07,2024-03-01,2024-03-31,0.21665365588383606,0.021354874502348,-0.27665201099535774,0.1770360422224823,0.08948994464208687,0.1543396437784216,631,1.0
cell_11_08,2024-03-01,2024-03-31,0.17272561077212414,0.026288124027024642,-0.23806537778800801,0.12699886642695576,0.059538160325316315,0.11367764268862605,643,1.0
cell_11_09,2024-03-01,2024-03-31,0.15638837841435485,0.05028343106405768,-0.2239328964306778,0.13133831739269441,0.06260810369199665,0.1315918982343958,628,1.0
cell_11_10,2024-03-01,2024-03-31,0.298612029841227,-0.14123678213342916,-0.29654106433603844,0.32545337376601086,0.2146535652104973,0.28662781185577446,647,1.0
cell_11_11,2024-03-01,2024-03-31,0.1805387883306758,-0.27102891588333794,-0.15329789680842468,0.4069210385465657,0.15384533739525186,0.37513019364389155,624,0.9984
cell_11_12,2024-03-01,2024-03-31,-0.08587338306737424,-0.12350064132836681,0.12594691678369063,0.29655309484334963,0.09144441776932706,0.2871970386988967,649,1.0
cell_11_13,2024-03-01,2024-03-31,0.26780118370292555,-0.11067253678632338,-0.2605841305955006,0.2994367272466215,0.11456655743209153,0.2915755203915067,626,1.0
cell_11_14,2024-03-01,2024-03-31,0.23604278178287202,0.013591653467786808,-0.2794404168353969,0.15271368446433128,0.06741121421483334,0.16240368425859067,645,1.0
cell_11_15,2024-03-01,2024-03-31,0.23413341999979273,0.02501584361704797,-0.2826181416786002,0.15871047099094682,0.0843739723395413,0.13763105400616693,630,1.0
cell_11_16,2024-03-01,2024-03-31,0.3561402195140683,-0.032819092468149395,-0.38720892498359594,0.13299007256535753,0.07740350409676089,0.11197376966757956,642,1.0
cell_11_17,2024-03-01,2024-03-31,0.32677121448693797,-0.03822965979562083,-0.36356242642549785,0.15288755441091867,0.06686610100963508,0.1274426353580707,633,1.0
cell_11_18,2024-03-01,2024-03-31,0.22104939266683454,0.017770829029666736,-0.2858177909692856,0.13812238032203542,0.06558212512680658,0.11527368810913662,638,1.0
cell_11_19,2024-03-01,2024-03-31,0.16618621619126547,0.0287146656527106,-0.23834844087623072,0.09575397633385717,0.06689643309316619,0.08426205943279733,637,1.0
cell_12_00,2024-03-01,2024-03-31,0.3717218839671872,-0.04234094265170365,-0.4021524494148795,0.185223853918934,0.07706702883634263,0.15463474724572165,646,1.0
cell_12_01,2024-03-01,2024-03-31,0.4024480073947432,-0.04482439274660478,-0.4357382928909774,0.15053713624260237,0.06896644409587745,0.1309306832749967,628,1.0
cell_12_02,2024-03-01,2024-03-31,0.44747859255594397,-0.06234890971141837,-0.4636040936763226,0.17754874882257898,0.09190131761991946,0.13983305515820746,642,1.0
cell_12_03,2024-03-01,2024-03-31,0.3347717768294732,-0.016783250143769215,-0.3647901891327692,0.17546406037880427,0.08935175806280202,0.1455934603473225,632,1.0
cell_12_04,2024-03-01,2024-03-31,0.33993545377385687,-0.04138360050180936,-0.3670639118793672,0.16458283803550575,0.07773389995149979,0.13241177087872363,639,1.0
cell_12_05,2024-03-01,2024-03-31,0.4305503296837583,-0.08000182972213675,-0.43871746355048713,0.21780529432105086,0.12302963541653654,0.17826703135143085,636,1.0
cell_12_06,2024-03-01,2024-03-31,0.24006955429884283,-0.009949662010839121,-0.28309966794782304,0.17033700190440362,0.08603683230599271,0.15635485202566746,635,1.0
cell_12_07,2024-03-01,2024-03-31,0.13449069914985667,0.04618317351458484,-0.20175431867820195,0.12606856080814297,0.06289660096378573,0.12749400424430654,640,1.0
cell_12_08,2024-03-01,2024-03-31,0.19707816762844507,0.012328427643020543,-0.2581967900472814,0.15124963231998723,0.06312446099856965,0.13310376078629935,631,1.0
cell_12_09,2024-03-01,2024-03-31,0.19036124629674606,-0.05217903120369367,-0.21498792372120537,0.24861285327727758,0.18256904217259443,0.21470779719622696,644,1.0
cell_12_10,2024-03-01,2024-03-31,0.12090798424655828,-0.2768866184304009,-0.050991294449850205,0.3832570331387782,0.13717708091034087,0.3721943292624646,626,1.0
cell_12_11,2024-03-01,2024-03-31,0.2484398405736176,-0.30040856691033796,-0.19677839345348447,0.39030892858381194,0.1500749949949822,0.36732593561480137,647,1.0
cell_12_12,2024-03-01,2024-03-31,-0.08623349641941237,-0.15876471230707462,0.12020766797924778,0.29059848150585443,0.11360955777814835,0.278959992937517,625,1.0
cell_12_13,2024-03-01,2024-03-31,-0.013506771098957522,-0.1429060799794186,0.06430673328557879,0.3464110542804399,0.08203648262745858,0.33784043967664373,648,1.0
cell_12_14,2024-03-01,2024-03-31,0.32284660877741395,-0.04069060080895194,-0.3430106878493897,0.19335779128564154,0.09391782983878748,0.1609198276957917,627,1.0
cell_12_15,2024-03-01,2024-03-31,0.3090455125775147,-0.016161627794023053,-0.34276004777018504,0.14721875016769953,0.07103395345713932,0.12133687022751859,645,1.0
cell_12_16,2024-03-01,2024-03-31,0.31798936316454507,-0.03627064695777144,-0.34782266184837585,0.15557033924968114,0.06385015786129121,0.13142144905932848,630,1.0
cell_12_17,2024-03-01,2024-03-31,0.21558831689324917,0.01359676939200886,-0.27382720323354104,0.15435320813264153,0.06908824745313363,0.13482360323399575,641,1.0
cell_12_18,2024-03-01,2024-03-31,0.09833556582657896,0.05735397132703013,-0.1618757821473931,0.05970610499114723,0.03417818589621128,0.058199520571071674,634,1.0
cell_12_19,2024-03-01,2024-03-31,0.09362661376112758,0.05118717572127604,-0.15733465807398994,0.05868896099651721,0.03277501512490389,0.061502559989634484,637,1.0
cell_13_00,2024-03-01,2024-03-31,0.1662129913447878,0.009692714382950192,-0.21876514113196488,0.13058081653673,0.05580435013401952,0.11159576651784778,625,1.0
cell_13_01,2024-03-01,2024-03-31,0.27428406688634305,-0.027706351665539315,-0.3126062145472899,0.15226465249853594,0.06740260442062491,0.12742390359199082,648,1.0
cell_13_02,2024-03-01,2024-03-31,0.3408105502787488,-0.05020411910176959,-0.3759582437850336,0.2129046805069751,0.10092599412295725,0.16437255516049215,627,1.0
cell_13_03,2024-03-01,2024-03-31,0.2820035185670146,-0.014000801922642797,-0.32159835131893383,0.16007995439571132,0.07230549180281086,0.13648490736367802,644,1.0
cell_13_04,2024-03-01,2024-03-31,0.2481305756648721,-0.01854398754256223,-0.28548927307373667,0.14806319443051838,0.06328125829835021,0.12483094695152798,631,1.0
cell_13_05,2024-03-01,2024-03-31,0.2985319361764032,-0.005695935096744554,-0.34551081334997,0.16189190861659203,0.08558723235176513,0.14343061233978863,640,1.0
cell_13_06,2024-03-01,2024-03-31,0.42782299458752293,-0.06517070961014655,-0.4422655324455995,0.18247430497663672,0.08597112636399344,0.1444526572460385,634,1.0
cell_13_07,2024-03-01,2024-03-31,0.380482864457413,-0.055556992927348066,-0.39795561411856367,0.17819807482766561,0.07947791884269824,0.13875017164388423,636,1.0
cell_13_08,2024-03-01,2024-03-31,0.23883588742406173,-0.012953536125232876,-0.28647327955475377,0.1682227088678072,0.07727883956635777,0.138256252662713,639,1.0
cell_13_09,2024-03-01,2024-03-31,0.33013769597043713,-0.23882952078337297,-0.29762206784885414,0.35383834695819555,0.1797635628279752,0.33387698979928043,632,1.0
cell_13_10,2024-03-01,2024-03-31,0.23043921561831052,-0.2959028076667158,-0.1760612430264133,0.4430544012553344,0.09652820634050849,0.42832422442733326,643,1.0
cell_13_11,2024-03-01,2024-03-31,0.5547094800216325,-0.38409768418684465,-0.4765962209493172,0.3021407794967936,0.10406258914501627,0.2745751294295631,628,1.0
cell_13_12,2024-03-01,2024-03-31,0.0010703110622765992,-0.20177504985990785,0.04771646227708569,0.32899075769092717,0.15064138701121327,0.3155628969899719,647,1.0
cell_13_13,2024-03-01,2024-03-31,0.24207978308093453,-0.09846731931155399,-0.22836731830516369,0.3218160397772693,0.0678866676586214,0.33632706840153176,625,1.0
cell_13_14,2024-03-01,2024-03-31,0.4064826967397122,-0.055471809665376876,-0.42508032276851787,0.1539753069835982,0.08601102569156346,0.1235990652036713,648,1.0
cell_13_15,2024-03-01,2024-03-31,0.430154229145942,-0.026626231082794154,-0.45469243050441854,0.11160353235050155,0.06643872434120018,0.09129777464367755,627,1.0
cell_13_16,2024-03-01,2024-03-31,0.4240673281205254,-0.06245379157692057,-0.4386811252504548,0.14082007682486625,0.06955988148308387,0.11464088129834475,644,1.0
cell_13_17,2024-03-01,2024-03-31,0.28198282236436994,-0.007050990055171092,-0.333346412738851,0.13984300898754504,0.07476496252328009,0.12087065415734997,631,1.0
cell_13_18,2024-03-01,2024-03-31,0.11958036371351592,0.050958377155280773,-0.18198890960532832,0.09439626338809859,0.0468105430237087,0.0865422442555334,641,1.0
cell_13_19,2024-03-01,2024-03-31,0.2903706048572312,-0.013861450239835387,-0.34631027788583313,0.1880469024378796,0.0906750926175508,0.16140930260532577,634,1.0
cell_14_00,2024-03-01,2024-03-31,0.3936003504331275,-0.06469455753337794,-0.41361562403083113,0.18491393393604613,0.08642433728228444,0.14422999332702283,648,1.0
cell_14_01,2024-03-01,2024-03-31,0.3172730893924691,-0.03422174700513106,-0.3552896847628491,0.17108555042860504,0.0744043273511557,0.14469463269912514,624,0.9984
cell_14_02,2024-03-01,2024-03-31,0.2837073823543544,-0.03948775107618033,-0.3263634663501469,0.18050426572752828,0.08405701177890873,0.1468481897959248,647,1.0
cell_14_03,2024-03-01,2024-03-31,0.33384009967909445,-0.04803979597901261,-0.36289848204835756,0.1755375513657123,0.07374025141665733,0.14671159608998066,626,1.0
cell_14_04,2024-03-01,2024-03-31,0.36660020192753573,-0.047474787790252895,-0.3927965538497185,0.18862959917045258,0.09400987526422742,0.15701740414699294,642,1.0
cell_14_05,2024-03-01,2024-03-31,0.41062731952110926,-0.03825047990164163,-0.43781917860084896,0.16700775519782124,0.08734822700829667,0.13943947405477872,631,1.0
cell_14_06,2024-03-01,2024-03-31,0.3373163571430487,-0.006038709972648504,-0.37559269599788664,0.14591355454078045,0.07806712204378967,0.12257691842570836,639,1.0
cell_14_07,2024-03-01,2024-03-31,0.3176671124327162,-0.03384719164153901,-0.34692065244787024,0.18787810338530328,0.08610540156421198,0.14986816213292106,636,1.0
cell_14_08,2024-03-01,2024-03-31,0.28650290759832814,-0.025142986821624972,-0.3328481848337878,0.15145454077283538,0.0658898051086977,0.12629890340364752,634,1.0
cell_14_09,2024-03-01,2024-03-31,0.04385624810300109,-0.16081217394097233,-0.010885693707442854,0.41523951176696455,0.1024484319607763,0.40503495500147835,640,1.0
cell_14_10,2024-03-01,2024-03-31,0.17688653302971313,-0.26887549838615143,-0.1274899723015203,0.4161024602038672,0.10285461078622812,0.399303572622082,631,1.0
cell_14_11,2024-03-01,2024-03-31,0.3274062243554374,-0.31904518393210135,-0.25969638322176036,0.3531522892704946,0.11884417736468467,0.3404580428040815,643,1.0
cell_14_12,2024-03-01,2024-03-31,0.06209326872069705,-0.1056377614575505,-0.013493248410655776,0.3579145811606316,0.11980563475935127,0.3607554049834361,626,1.0
cell_14_13,2024-03-01,2024-03-31,0.449058385137631,-0.07314986662937545,-0.4595756809923992,0.17137247811179815,0.07785993922924737,0.14172909480175366,647,1.0
cell_14_14,2024-03-01,2024-03-31,0.28416235238738086,-0.012372997698151821,-0.3345797288994833,0.15904420110907008,0.07451783232127894,0.1375656460294028,624,0.9984
cell_14_15,2024-03-01,2024-03-31,0.38090364171704527,0.007083232893675577,-0.42936139007489504,0.12718226054644086,0.0549526452594794,0.11988038709645624,648,1.0
cell_14_16,2024-03-01,2024-03-31,0.3626270824896131,-0.0033269610670058052,-0.39957638087796293,0.19530362234948884,0.08868535659813112,0.17424395793412178,627,1.0
cell_14_17,2024-03-01,2024-03-31,0.2623915340149055,-0.0201067767921798,-0.3039745884534476,0.14940239045491108,0.07050340735595045,0.12411567472725034,644,1.0
cell_14_18,2024-03-01,2024-03-31,0.5395931716849357,-0.10223712230287235,-0.5178134618027437,0.2064073398444237,0.08355620904165656,0.16479556526772882,631,1.0
cell_14_19,2024-03-01,2024-03-31,0.5524602468837955,-0.09765166948314284,-0.54382243360937,0.17147990838739133,0.06293561838547149,0.13176747431152072,640,1.0
cell_15_00,2024-03-01,2024-03-31,0.330109891525334,-0.03718243957837429,-0.3646292006158575,0.15019595419473228,0.06736033913591921,0.12471309346855136,628,1.0
cell_15_01,2024-03-01,2024-03-31,0.40929514733226147,-0.0623388003393705,-0.4332594621471222,0.15413134810521928,0.06846517601585626,0.1206828514224383,647,1.0
cell_15_02,2024-03-01,2024-03-31,0.3903495699329227,-0.0835735091750914,-0.4060760186940092,0.1615659493524556,0.0667090247258975,0.13409686760578352,625,1.0
cell_15_03,2024-03-01,2024-03-31,0.2769704729811299,-0.03220798749343259,-0.3128223224111976,0.14833700408975786,0.06619392979060262,0.12719128421533826,647,1.0
cell_15_04,2024-03-01,2024-03-31,0.21593053510873356,-0.006505455831285883,-0.26150714631842426,0.12094849519206295,0.05619068838014655,0.10449197747236176,628,1.0
cell_15_05,2024-03-01,2024-03-31,0.23063534613798725,0.0074158180231273674,-0.2818166634566222,0.16406951998468308,0.0681719782322796,0.14525532986201492,643,1.0
cell_15_06,2024-03-01,2024-03-31,0.07736256414202874,0.04995874271096609,-0.13743438323710475,0.06665281364660736,0.04518199003928127,0.06383454158136373,632,1.0
cell_15_07,2024-03-01,2024-03-31,0.09195670555753228,0.0394697366653417,-0.15276595326646894,0.13456124825265348,0.050909837768318054,0.11997587252631477,640,1.0
cell_15_08,2024-03-01,2024-03-31,0.3716270239783006,-0.0951477055954522,-0.3857223743506124,0.22450310113637606,0.13301325810678827,0.21024269753927358,635,1.0
cell_15_09,2024-03-01,2024-03-31,-0.2952132319576205,-0.018735192022055945,0.3046076564512482,0.2758658579311614,0.1126300544154423,0.26377080161750033,636,1.0
cell_15_10,2024-03-01,2024-03-31,0.21189564156368693,-0.10540100198060581,-0.21277659191433687,0.33956933094610176,0.10676928329553778,0.3561571570802757,638,1.0
cell_15_11,2024-03-01,2024-03-31,0.27019713433996384,-0.17179626610481272,-0.21668109070661068,0.31692247065923695,0.13053876578133825,0.3287789802818484,632,1.0
cell_15_12,2024-03-01,2024-03-31,0.31932774101381706,-0.06693896254514047,-0.3283250229710414,0.24110214220602133,0.07850914683153556,0.24082160154983698,643,1.0
cell_15_13,2024-03-01,2024-03-31,0.25104875848968317,-0.02840277414109806,-0.28071492654434677,0.13720241363741162,0.07692446341405881,0.12102102653144027,628,1.0
cell_15_14,2024-03-01,2024-03-31,0.212037510344918,-0.02152209753875949,-0.2517624547651412,0.1484933388802865,0.07309201109942867,0.12957156043030751,647,1.0
cell_15_15,2024-03-01,2024-03-31,0.2776552807711215,0.0040093377974815885,-0.32326897890205525,0.15395660047431278,0.07518448011052786,0.13856220233003144,625,1.0
cell_15_16,2024-03-01,2024-03-31,0.2641736534837137,-0.021225281456831207,-0.30229855995989463,0.10938076639404432,0.061233474906725344,0.0953194972041061,647,1.0
cell_15_17,2024-03-01,2024-03-31,0.2697525893121616,-0.02878372495650362,-0.3084886551171056,0.12339970267263606,0.056521626076513495,0.1037351622660851,628,1.0
cell_15_18,2024-03-01,2024-03-31,0.2844377438572934,-0.03494845020123297,-0.30980704979015855,0.1394024406540202,0.06221915181566833,0.11305755450872326,643,1.0
cell_15_19,2024-03-01,2024-03-31,0.375508231167323,-0.07652579159495722,-0.39384752527274974,0.19984162409761824,0.08763252847631892,0.15936432446671508,632,1.0
cell_16_00,2024-03-01,2024-03-31,0.3207883774147858,-0.04125663807331147,-0.3543052051793504,0.17359743974825126,0.08454708218190246,0.13440184704221975,643,1.0
cell_16_01,2024-03-01,2024-03-31,0.2555957308774616,-0.032929286009985265,-0.29839082312551635,0.1665492903295886,0.07388967281587523,0.13921097299326987,628,1.0
cell_16_02,2024-03-01,2024-03-31,0.36916196670442536,-0.07848068711546591,-0.39357001145500475,0.16168533951622524,0.0615509564541744,0.1329955265581062,647,1.0
cell_16_03,2024-03-01,2024-03-31,0.27706753269929096,-0.02755443563172483,-0.3146760406647377,0.1870304504161597,0.08352892218173784,0.15429471335137443,625,1.0
cell_16_04,2024-03-01,2024-03-31,0.21510427811515345,0.0008255335765614994,-0.26735466667172963,0.13136978010601746,0.05970576373320374,0.11462097415236229,648,1.0
cell_16_05,2024-03-01,2024-03-31,0.3958205673785009,-0.08408506766888349,-0.43198211018006066,0.27231077581302116,0.13865471751754396,0.24020984054585495,626,1.0
cell_16_06,2024-03-01,2024-03-31,0.2782116384883323,-0.05045967053767481,-0.32643496691871354,0.28849909488795206,0.14091271765580776,0.254785869922588,644,1.0
cell_16_07,2024-03-01,2024-03-31,0.10628302747227679,0.013860012401391574,-0.1695176412645099,0.15663403713288576,0.09326178256127746,0.13626154106144592,631,1.0
cell_16_08,2024-03-01,2024-03-31,0.29463042770027337,-0.1555796155999713,-0.29035862250441097,0.3976207085671715,0.1767592931608033,0.391324463512484,640,1.0
cell_16_09,2024-03-01,2024-03-31,0.06807350805360901,-0.016215655500486016,-0.07074718805442641,0.38851848696247626,0.13103023794109067,0.39253966331960943,635,1.0
cell_16_10,2024-03-01,2024-03-31,0.5332055017163264,-0.2258292800854425,-0.48864538091712767,0.18743047844701977,0.11508378318897912,0.14049249286953688,634,1.0
cell_16_11,2024-03-01,2024-03-31,0.5052056921379107,-0.1545479104741281,-0.48434248337545976,0.15899071312355484,0.09095642686960635,0.1408644982161978,640,1.0
cell_16_12,2024-03-01,2024-03-31,0.3520614009594944,-0.05214708136242859,-0.3657204332832415,0.16121473928040186,0.06866636986521735,0.13156554308711108,631,1.0
cell_16_13,2024-03-01,2024-03-31,0.32467727440831085,-0.03715906687740028,-0.35940114842484655,0.16562742750368661,0.09459607336351324,0.1397798082829241,644,1.0
cell_16_14,2024-03-01,2024-03-31,0.22855931930082998,-0.004054912699480526,-0.2698682492015141,0.1788200833554462,0.07682526521441364,0.154318112439562,627,1.0
